FactGLTranID,JournalID,GLTranDescription,GLTranAmount,GLTranDate,GLAccNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
6337,138,Cash from Sales,328851.033,2019-11-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6338,320,Cash from Sales,381651.058,2019-12-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6339,1351,Cash from Sales,351384.390,2020-01-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6340,1788,Cash from Sales,328010.865,2020-02-29,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6341,1488,Cash from Sales,311177.224,2020-03-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6342,305,Cash from Sales,314519.412,2020-04-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6343,258,Cash from Sales,357223.770,2020-05-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6344,1632,Cash from Sales,351709.784,2020-06-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6345,534,Cash from Sales,329888.800,2020-07-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6346,61,Cash from Sales,303897.758,2020-08-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6347,665,Cash from Sales,258534.762,2020-09-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6348,672,Cash from Sales,260279.481,2020-10-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6349,1583,Cash from Sales,280132.361,2020-11-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6350,1395,Cash from Sales,340085.101,2020-12-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6351,1831,Cash from Sales,274015.350,2021-01-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6352,1085,Cash from Sales,225695.549,2021-02-28,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6353,1225,Cash from Sales,208403.095,2021-03-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6354,23,Cash from Sales,198345.575,2021-04-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6355,139,Cash from Sales,225276.251,2021-05-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6356,1472,Cash from Sales,221798.963,2021-06-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6357,1674,Cash from Sales,204216.876,2021-07-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6358,424,Cash from Sales,180533.322,2021-08-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6359,1685,Cash from Sales,158286.589,2021-09-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6360,736,Cash from Sales,164387.041,2021-10-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6361,210,Cash from Sales,182695.018,2021-11-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6362,888,Cash from Sales,207829.784,2021-12-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6363,60,AR,55627.740,2019-01-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6364,37,AR,47664.133,2019-02-28,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6365,571,AR,41265.370,2019-03-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6366,1451,AR,37472.350,2019-04-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6367,1276,AR,38261.205,2019-05-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6368,1187,AR,37318.556,2019-06-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6369,1643,AR,41161.085,2019-07-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6370,516,AR,43492.118,2019-08-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6371,1236,AR,41785.234,2019-09-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6372,1645,AR,32877.408,2019-10-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6373,138,AR,36539.004,2019-11-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6374,320,AR,62129.242,2019-12-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6375,1351,AR,57202.110,2020-01-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6376,1788,AR,49013.118,2020-02-29,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6377,1488,AR,42433.258,2020-03-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6378,305,AR,38873.186,2020-04-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6379,258,AR,39691.530,2020-05-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6380,1632,AR,39078.865,2020-06-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6381,534,AR,40772.773,2020-07-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6382,61,AR,41440.603,2020-08-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6383,665,AR,38631.631,2020-09-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6384,672,AR,28919.942,2020-10-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6385,1583,AR,31125.818,2020-11-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6386,1395,AR,55362.691,2020-12-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6387,1831,AR,44607.150,2021-01-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6388,1085,AR,33724.622,2021-02-28,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6389,1225,AR,28418.604,2021-03-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6390,23,AR,24514.622,2021-04-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6391,139,AR,25030.695,2021-05-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6392,1472,AR,24644.329,2021-06-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6393,1674,AR,25240.288,2021-07-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6394,424,AR,24618.180,2021-08-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6395,1685,AR,23652.019,2021-09-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6396,736,AR,18265.227,2021-10-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6397,210,AR,20299.446,2021-11-30,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6398,888,AR,33832.756,2021-12-31,1100,AR,Balance Sheet,Current Assets,Trade Receivables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6399,321,AP Payment,299473.461,2019-01-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6400,1559,AP Payment,260283.265,2019-02-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6401,330,AP Payment,240138.068,2019-03-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6402,731,AP Payment,225104.324,2019-04-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6403,115,AP Payment,200713.037,2019-05-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6404,508,AP Payment,250469.850,2019-06-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6405,1089,AP Payment,256527.457,2019-07-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6406,509,AP Payment,245004.276,2019-08-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6407,1825,AP Payment,237464.236,2019-09-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6408,1535,AP Payment,206912.490,2019-10-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6409,1741,AP Payment,211675.207,2019-11-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6410,517,AP Payment,235243.963,2019-12-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6411,880,AP Payment,285953.220,2020-01-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6412,633,AP Payment,281950.300,2020-02-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6413,1466,AP Payment,275211.227,2020-03-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6414,1259,AP Payment,257995.987,2020-04-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6415,1413,AP Payment,257855.921,2020-05-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6416,131,AP Payment,289601.856,2020-06-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6417,1108,AP Payment,289053.044,2020-07-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6418,1661,AP Payment,274199.148,2020-08-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6419,1771,AP Payment,281178.539,2020-09-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6420,1848,AP Payment,241806.870,2020-10-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6421,1483,AP Payment,235354.822,2020-11-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6422,216,AP Payment,230273.791,2020-12-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6423,310,AP Payment,380604.625,2021-01-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6424,1575,AP Payment,286784.220,2021-02-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6425,528,AP Payment,194553.927,2021-03-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6426,1628,AP Payment,172786.303,2021-04-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6427,1177,AP Payment,160383.240,2021-05-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6428,818,AP Payment,198625.662,2021-06-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6429,862,AP Payment,174892.405,2021-07-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6430,939,AP Payment,162858.615,2021-08-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6431,1610,AP Payment,143645.536,2021-09-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6432,1183,AP Payment,146489.454,2021-10-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6433,1400,AP Payment,124172.819,2021-11-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6434,885,AP Payment,135968.947,2021-12-01,3000,AP,Balance Sheet,Current Liabilities,Trade Payables,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6435,321,AP Payment,-299473.461,2019-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6436,1559,AP Payment,-260283.265,2019-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6437,330,AP Payment,-240138.068,2019-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6438,731,AP Payment,-225104.324,2019-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6439,115,AP Payment,-200713.037,2019-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6440,508,AP Payment,-250469.850,2019-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6441,1089,AP Payment,-256527.457,2019-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6442,509,AP Payment,-245004.276,2019-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6443,1825,AP Payment,-237464.236,2019-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6444,1535,AP Payment,-206912.490,2019-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6445,1741,AP Payment,-211675.207,2019-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6446,517,AP Payment,-235243.963,2019-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6447,880,AP Payment,-285953.220,2020-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6448,633,AP Payment,-281950.300,2020-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6449,1466,AP Payment,-275211.227,2020-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6450,1259,AP Payment,-257995.987,2020-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6451,1413,AP Payment,-257855.921,2020-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6452,131,AP Payment,-289601.856,2020-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6453,1108,AP Payment,-289053.044,2020-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6454,1661,AP Payment,-274199.148,2020-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6455,1771,AP Payment,-281178.539,2020-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
6456,1848,AP Payment,-241806.870,2020-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,4,Store 4,14,NULL,16667771106,The Big Retail Park,Talmadge Road,31301,W1,West,West Main,2024-06-01 22:37:29.8070000
